ID,orig,dest,duration,distance
2373,25,88,1405,5106
2374,25,89,1549,6245
2375,51,69,1252,4541
2376,51,68,1238,4318
2377,51,61,581,2284
2378,51,60,1245,4858
2379,51,63,733,2572
2380,51,62,768,3095
2381,51,65,1260,4779
2382,51,64,956,3768
2383,51,67,1072,3261
2384,51,66,1557,6102
2385,34,115,1767,7973
2386,34,114,1478,5901
2387,34,117,1158,4459
2388,34,116,854,3344
2389,34,111,1512,5910
2390,34,110,1197,5033
2391,34,113,1130,4508
2392,34,112,1008,3843
2393,80,86,1308,5592
2394,34,119,526,2112
2395,34,118,1705,7512
2396,49,137,1985,9397
2397,49,136,1096,4633
2398,49,135,1215,5399
2399,49,134,2010,9439
2400,49,133,1852,8816
2401,49,132,1650,7477
2402,49,131,1253,5544
2403,49,130,1781,8229
2404,49,139,2133,9998
2405,49,138,1656,7769
2406,77,140,546,2650
2407,10,59,1207,5438
2408,10,58,661,3639
2409,10,53,691,3066
2410,10,52,482,2186
2411,10,51,1127,4297
2412,10,50,844,3847
2413,10,57,763,2808
2414,10,56,1277,4729
2415,10,55,539,2001
2416,10,54,1187,5289
2417,42,50,320,298
2418,42,51,774,2557
2419,42,52,436,1420
2420,42,53,564,2425
2421,42,54,422,1136
2422,42,55,600,1726
2423,42,56,1032,3575
2424,42,57,515,1658
2425,42,58,219,954
2426,42,59,442,1285
2427,9,18,536,2685
2428,9,19,437,1699
2429,9,10,432,1038
2430,78,99,1239,4577
2431,9,12,1110,3918
2432,9,13,1121,4393
2433,9,14,750,2550
2434,9,15,518,2752
2435,9,16,960,3820
2436,78,98,806,3700
2437,33,95,1226,6285
2438,78,91,463,1766
2439,78,90,421,1998
2440,14,122,767,2900
2441,14,123,923,3726
2442,14,120,953,4024
2443,14,121,849,3584
2444,14,126,870,3084
2445,14,127,757,2705
2446,59,136,1232,4903
2447,14,125,723,2840
2448,59,138,1792,8038
2449,59,139,2270,10267
2450,14,128,1386,4956
2451,14,129,1457,6315
2452,37,87,931,4034
2453,37,86,1093,4510
2454,37,85,2887,12569
2455,37,84,1846,8725
2456,141,142,145,762
2457,80,138,863,3694
2458,80,139,1341,5924
2459,80,132,831,3214
2460,80,133,830,4131
2461,80,130,664,2800
2462,80,131,532,2684
2463,80,136,169,634
2464,80,137,952,3961
2465,80,134,1217,5365
2466,80,135,444,1685
2467,44,69,1687,6961
2468,44,68,1226,5540
2469,44,62,1513,6237
2470,44,61,1003,3893
2471,44,60,576,1547
2472,44,67,1151,4487
2473,44,66,1837,8399
2474,44,65,852,3186
2475,44,64,434,1403
2476,87,99,1803,8176
2477,87,98,1327,5990
2478,17,116,1324,6338
2479,87,93,2671,11798
2480,87,92,3090,14101
2481,87,91,693,2800
2482,87,90,941,4288
2483,87,97,126,693
2484,87,96,322,1102
2485,87,95,682,2845
2486,87,94,1477,6551
2487,33,87,823,4114
2488,33,86,779,3030
2489,33,84,857,4382
2490,20,59,417,1364
2491,56,91,1648,5657
2492,56,90,1800,6962
2493,56,93,1052,3725
2494,42,124,1424,5807
2495,56,95,1806,6373
2496,42,122,1369,5237
2497,56,97,2034,7852
2498,56,96,1873,6909
2499,56,99,1126,4259
2500,56,98,2006,8246
2501,42,129,1397,6851
2502,42,128,1216,6231
2503,90,126,2072,8578
2504,90,127,1693,7492
2505,23,39,884,3410
2507,90,122,2022,8510
2508,90,123,1983,8145
2509,90,120,2208,9634
2510,90,121,2104,9194
2511,23,33,928,4350
2512,23,32,1080,5217
2513,23,31,637,2648
2514,23,30,1276,5528
2515,23,37,2038,10295
2516,23,36,551,2404
2517,90,128,364,1445
2518,90,129,1011,4577
2519,68,145,832,4107
2520,68,144,1075,5361
2521,68,141,1099,5188
2522,68,140,1063,4841
2523,68,143,971,3787
2524,68,142,1215,5848
2525,24,118,977,4162
2534,24,119,1007,3649
2537,16,42,316,929
2538,16,43,913,2863
2539,7,18,2176,10038
2540,7,19,1713,7107
2541,16,46,338,1481
2542,6,41,1232,6022
2543,16,44,915,2993
2544,16,45,695,2974
2545,7,12,1349,5182
2546,7,13,948,3807
2547,7,10,1489,6577
2548,7,11,1786,7244
2549,7,16,1073,3829
2550,7,17,1958,8800
2551,7,14,1686,6848
2552,7,15,2285,10278
2553,84,118,700,2638
2554,84,119,1028,4157
2555,83,99,1260,4792
2556,83,98,1964,8389
2557,84,110,1904,9346
2558,84,111,666,1834
2559,84,112,882,2904
2560,84,113,586,2047
2561,84,114,631,1825
2562,84,115,763,3099
2563,83,91,1606,5800
2564,83,90,1759,7106
2565,43,128,1249,5266
2566,43,129,1942,8743
2567,43,122,1921,7537
2568,43,123,1846,7355
2569,43,120,2271,9513
2570,43,121,2065,8460
2571,43,126,2229,9202
2572,43,127,2099,8661
2573,43,124,1976,8107
2574,43,125,1646,6469
2575,4,99,589,2100
2576,4,98,1154,4868
2577,4,97,1615,7425
2578,4,96,1904,8376
2579,4,95,1343,5872
2580,4,94,1304,5429
2581,4,93,1148,4435
2582,4,92,1568,6738
2583,4,91,1291,5278
2584,4,90,1054,4415
2585,22,70,1980,9135
2586,22,71,1584,7082
2587,22,72,1016,4413
2588,22,73,2112,9433
2589,22,74,1687,7650
2590,22,75,1358,5806
2591,22,76,1467,6331
2592,22,77,1597,6689
2593,22,78,1263,5633
2594,22,79,1418,6319
2595,5,138,1640,6216
2596,5,139,1988,8448
2597,27,39,600,2366
2599,27,37,1743,7212
2600,27,36,665,2764
2601,27,35,1161,4488
2602,27,34,714,2610
2603,27,33,964,3508
2604,27,32,595,2215
2605,27,31,1640,6336
2606,27,30,511,1989
2607,60,86,1367,6333
2608,98,99,538,1942
2609,7,116,819,3025
2610,92,144,3895,17973
2611,31,122,1948,8057
2612,92,142,4048,18599
2613,67,128,410,1606
2614,67,129,704,2934
2615,67,120,1753,7177
2616,67,121,1649,6737
2617,67,122,1567,6052
2618,67,123,1528,5688
2619,67,124,1658,6440
2620,67,125,1328,4802
2621,67,126,1601,5763
2622,67,127,1065,4652
2623,6,133,1855,9051
2624,6,132,1311,6031
2625,6,131,1292,5825
2626,6,130,1191,5674
2627,6,137,1406,6590
2628,6,136,757,3188
2629,6,135,1069,5050
2630,6,134,1671,7994
2631,6,139,1795,8552
2632,6,138,1317,6323
2633,31,126,2298,9851
2634,72,140,1379,5817
2635,72,141,1415,6164
2636,72,142,1556,6856
2637,72,143,1175,4560
2638,72,144,1403,6230
2639,72,145,1155,5097
2640,52,106,1389,4494
2641,52,107,1513,5092
2642,52,104,1134,4042
2643,52,105,1147,3746
2644,52,102,686,1990
2645,52,103,194,382
2646,52,100,971,3171
2647,52,101,469,1700
2648,27,111,1669,6835
2649,27,110,1724,7125
2650,27,113,1286,5433
2651,27,112,1179,4603
2652,27,115,1923,8898
2653,27,114,1634,6825
2654,52,108,1320,4834
2655,27,116,1025,4104
2656,29,113,1340,6357
2657,29,112,1662,7489
2658,29,111,1722,7759
2659,29,110,502,2650
2660,29,117,1813,8104
2661,29,116,1292,6339
2662,29,115,1976,9822
2663,29,114,1687,7750
2664,29,119,1301,5634
2665,29,118,1914,9361
2666,52,99,903,2948
2667,52,98,1133,4886
2668,52,95,953,3379
2669,52,94,1284,5446
2670,52,97,1181,4858
2671,52,96,1021,3916
2672,52,91,796,2663
2673,52,90,948,3969
2674,52,93,1409,4940
2675,52,92,1819,7640
2676,75,132,613,2589
2677,75,133,618,3073
2678,75,130,446,2174
2679,75,131,320,1626
2680,75,136,379,1691
2681,75,137,686,3557
2682,75,134,969,5035
2683,75,135,250,1203
2684,75,138,774,3558
2685,75,139,1092,5594
2686,5,96,1235,4532
2687,11,101,199,800
2688,11,129,1261,5930
2689,11,128,1486,4877
2690,11,100,911,3288
2691,11,123,1006,4248
2692,11,122,822,2980
2693,11,121,904,3665
2694,11,120,1008,4105
2695,11,127,680,2473
2696,11,126,793,2852
2697,11,125,806,3363
2698,11,124,1136,5001
2699,5,97,1165,5260
2700,13,78,1975,8113
2701,5,90,1162,4585
2702,11,109,1434,5229
2703,11,108,1313,5044
2704,13,79,1776,6433
2705,17,36,1369,5614
2706,5,91,1010,3280
2707,72,97,783,3311
2708,5,92,1964,7943
2709,64,141,2295,10302
2710,64,140,2259,9955
2711,64,143,1855,8013
2712,64,142,2436,10994
2713,64,145,2035,9235
2714,64,144,2283,10368
2715,5,93,1553,5243
2716,25,68,1116,4012
2717,25,69,1299,4901
2718,25,66,1604,6461
2719,25,67,950,2956
2720,25,64,872,3460
2721,25,65,1176,4472
2722,25,62,744,3433
2723,25,63,649,2264
2724,25,60,1032,3946
2725,25,61,368,1372
2726,7,8,2472,10975
2727,7,9,1712,7441
2728,10,128,849,3323
2729,10,129,795,2794
2730,10,126,1096,3624
2731,10,127,716,2538
2732,10,124,1569,6798
2733,10,125,1239,5161
2734,10,122,1205,4310
2735,10,123,1439,6046
2736,10,120,1391,5435
2737,10,121,1288,4994
2738,54,144,2211,10398
2739,54,145,1963,9265
2740,54,140,2187,9985
2741,54,141,2223,10332
2742,54,142,2364,11024
2743,54,143,1783,8043
2744,111,145,1542,7376
2745,111,144,1790,8510
2746,62,78,2079,8149
2747,62,79,1692,5655
2748,34,139,2159,9200
2749,34,138,1872,7584
2750,34,137,1753,7164
2751,34,136,1348,5402
2752,34,135,1520,6019
2753,34,134,2036,8642
2754,34,133,1620,6584
2755,34,132,1670,6245
2756,34,131,923,2984
2757,34,130,1549,5997
2758,13,76,1405,4903
2759,137,138,184,806
2760,137,139,407,2036
2761,10,31,1652,7140
2762,10,30,818,2601
2763,10,33,330,1318
2764,10,32,377,1559
2765,10,35,1173,5293
2766,10,34,417,1411
2767,10,37,763,3791
2768,10,36,663,2726
2769,10,39,993,3776
2771,9,36,851,3460
2772,9,37,540,2927
2773,9,34,588,2264
2774,9,35,1239,5095
2775,9,32,623,2391
2776,9,33,540,1660
2777,9,30,817,2849
2778,32,74,1422,5671
2780,9,39,1181,4510
2781,134,137,434,1495
2782,134,136,1276,5817
2783,134,135,950,4429
2784,57,58,800,3295
2785,134,143,571,2079
2786,32,72,1201,5480
2787,134,140,437,1879
2788,134,139,164,620
2789,134,138,517,2118
2791,134,141,350,1345
2792,64,72,1095,4837
2793,64,73,2191,9856
2794,64,70,2059,9559
2795,64,71,1663,7506
2796,64,76,1546,6754
2797,134,144,214,709
2798,64,74,1767,8073
2799,64,75,1437,6230
2800,64,78,1342,6056
2801,134,145,277,1025
2802,31,39,916,3715
2803,32,78,1686,7596
2804,14,108,1230,4521
2805,14,109,1351,4707
2806,14,104,1354,4717
2807,14,105,1057,3434
2808,14,106,1610,6064
2809,14,107,1735,6662
2810,14,100,828,2765
2811,14,101,321,1200
2812,14,102,916,3205
2813,14,103,673,2853
2814,80,114,921,3348
2815,80,115,1052,4623
2816,80,116,885,3900
2817,80,117,1190,4433
2818,80,110,1230,5815
2819,80,111,955,3358
2820,80,112,1171,4428
2821,80,113,718,1705
2822,80,118,990,4162
2823,80,119,894,3195
2824,23,51,1027,3990
2825,23,50,735,2957
2826,23,53,806,3537
2827,23,52,825,3639
2828,23,55,990,3946
2829,23,54,192,793
2830,23,57,766,3178
2831,23,56,1261,4996
2832,23,59,335,1555
2833,23,58,461,2066
2834,90,100,1806,6757
2835,90,101,1169,5322
2836,90,102,1475,5863
2837,90,103,1044,4353
2838,90,104,1932,7181
2839,90,105,1982,7332
2840,90,106,1831,6634
2841,90,107,1713,6562
2842,90,108,2155,8420
2843,90,109,2001,8111
2844,31,32,1794,7565
2845,31,33,1477,5817
2846,31,34,1835,7416
2847,31,35,518,1947
2848,31,36,1036,4065
2849,31,37,2595,12188
2850,8,99,2168,9307
2851,8,98,1796,7755
2852,8,93,2450,10113
2853,8,92,2860,12813
2854,8,91,1456,5604
2855,8,90,1541,6834
2856,8,97,796,2956
2857,8,96,1085,3906
2858,8,95,1445,5649
2859,8,94,1946,8316
2861,20,39,951,3607
2862,20,36,801,3213
2863,20,37,2238,10898
2864,20,34,1375,5625
2865,20,35,332,1248
2866,20,32,1280,5819
2867,20,33,1128,4953
2868,20,30,1526,6337
2869,20,31,570,1861
2870,12,57,188,799
2871,16,68,1030,3871
2872,116,133,1666,8129
2873,44,112,253,789
2874,116,132,1464,6789
2875,16,60,820,2995
2876,16,61,321,1406
2877,16,62,775,3782
2878,44,113,504,1478
2879,16,64,848,2854
2880,104,123,1336,5502
2881,16,66,1635,6810
2882,16,67,864,2815
2883,104,122,1526,5815
2884,66,121,1248,5463
2885,70,72,817,3783
2886,116,136,910,3946
2887,43,104,1175,3954
2888,43,105,1384,4974
2889,43,106,1074,3406
2890,43,107,1203,3985
2891,43,100,1364,5093
2892,66,123,1491,6425
2893,43,102,1008,3649
2894,43,103,1168,4478
2895,64,123,1581,7285
2896,66,122,1166,4779
2897,43,108,1477,5225
2898,43,109,1583,5705
2899,44,119,725,2742
2900,21,113,821,3191
2901,116,143,1564,7045
2902,21,112,727,2901
2903,116,139,1947,9310
2904,116,138,1470,7081
2905,40,69,1963,8515
2906,21,117,877,3516
2907,40,68,1312,6211
2908,21,116,573,2402
2909,22,98,688,3034
2910,22,99,338,923
2911,22,96,1547,6971
2912,22,97,1796,8379
2913,22,94,834,3629
2914,22,95,1140,5086
2915,22,92,1428,6738
2916,22,93,1009,4435
2917,22,90,850,3629
2918,22,91,1192,5117
2919,16,57,170,953
2920,40,63,748,3280
2921,40,62,1935,8133
2922,7,70,2203,9876
2923,7,27,1523,5944
2924,7,72,1287,5953
2925,7,73,2335,10173
2926,7,74,1959,9190
2927,7,75,1581,6547
2928,7,76,1858,8223
2929,16,58,535,1883
2930,7,78,1534,7173
2931,7,79,1690,7859
2932,60,145,1668,7539
2933,60,144,1916,8673
2934,60,141,1928,8607
2935,60,140,1892,8260
2936,60,143,1488,6318
2937,60,142,2068,9299
2938,15,61,1609,7099
2939,15,60,1608,7630
2940,15,63,2415,10070
2941,15,62,989,4274
2942,15,65,2582,11273
2943,15,64,2162,9490
2944,15,67,1172,5008
2945,15,66,509,2371
2946,15,69,702,3430
2947,15,68,929,3729
2948,116,140,1968,8987
2949,46,98,1220,5572
2950,46,99,867,3448
2951,46,90,1014,4289
2952,46,91,862,2983
2953,46,92,1595,6945
2954,46,93,1184,4244
2955,46,94,1370,6133
2956,46,95,1020,3699
2957,46,96,1087,4236
2958,46,97,1247,5178
2959,58,140,1918,8712
2960,58,141,1954,9059
2961,58,142,2094,9751
2962,58,143,1514,6770
2963,58,144,1941,9125
2964,58,145,1693,7991
2965,13,77,2309,9168
2966,13,71,1941,7196
2967,46,118,1413,6408
2968,46,119,263,1382
2969,46,112,745,3114
2970,46,113,839,3404
2971,46,110,1398,5993
2972,46,111,1221,4806
2973,46,116,591,2614
2974,46,117,896,3729
2975,46,114,1187,4796
2976,46,115,1476,6869
2977,26,92,1523,6461
2978,26,93,1131,4418
2979,26,90,1228,5048
2980,26,91,1377,4937
2981,26,96,1602,6189
2982,26,97,1789,8058
2983,26,94,1478,6062
2984,26,95,1517,6505
2985,26,98,1328,5501
2986,26,99,640,2229
2987,60,85,1474,5793
2988,13,37,1965,7900
2989,60,84,629,2468
2990,120,138,2537,11289
2991,120,139,2885,13521
2992,120,134,2762,12962
2993,120,135,2060,9117
2994,120,136,1926,8432
2995,120,137,2479,11485
2996,120,130,2239,10102
2997,120,131,1795,6345
2998,120,132,2406,10516
2999,120,133,2758,12581
3000,27,133,2161,9241
3001,27,132,1808,7176
3002,27,131,1511,5922
3003,27,130,1641,6762
3004,27,137,1881,8145
3005,27,136,1328,5092
3006,27,135,1463,5776
3007,27,134,2165,9622
3008,27,139,2288,10181
3009,27,138,1940,7949
3010,52,120,1373,6048
3011,52,121,1270,5608
3012,74,88,377,1931
3013,52,123,1149,4559
3014,52,124,1279,5311
3015,52,125,949,3674
3016,52,126,1271,5671
3017,52,127,1159,4386
3018,52,128,805,2665
3019,52,129,1210,4935
3020,74,80,604,3045
3021,74,81,1706,7687
3022,74,86,1536,5653
3023,74,87,320,1220
3024,74,84,1004,4868
3025,74,85,2638,11547
3026,116,141,2004,9334
3027,67,142,1537,7141
3028,119,123,1164,4896
3029,67,140,1385,6134
3030,67,141,1421,6481
3031,67,144,1397,6653
3032,119,122,1240,5079
3033,53,112,938,3158
3034,119,120,1589,7054
3035,119,127,1272,4796
3036,53,115,1299,5708
3037,35,36,509,2252
3038,35,37,2068,10374
3039,53,116,617,2448
3040,119,124,1294,5648
3042,35,39,690,2764
3043,103,119,105,500
3044,103,118,1256,5525
3045,75,118,1140,5319
3046,75,119,901,3160
3047,75,114,1131,4406
3048,75,115,1202,5780
3049,103,111,1063,3924
3050,103,110,1710,7883
3051,75,110,1017,4758
3052,75,111,1166,4415
3053,103,115,1318,5987
3054,103,114,1029,3914
3055,72,122,2001,8411
3056,72,123,1962,8046
3057,72,120,2187,9536
3058,72,121,2083,9095
3059,72,126,1836,6893
3060,72,127,1300,5782
3061,72,124,2093,8799
3062,72,125,1762,7161
3063,72,128,122,434
3064,72,129,889,3756
3065,15,36,1628,6870
3066,15,37,314,1433
3067,15,34,1393,5522
3068,15,35,1936,8629
3069,15,32,1352,5671
3070,15,33,1165,4930
3071,15,30,1218,5307
3072,15,31,2415,10476
3073,25,44,958,3601
3074,25,45,664,2625
3075,25,46,307,1132
3076,25,47,1051,3906
3077,25,40,1058,4103
3078,25,41,1297,4923
3079,25,42,512,1775
3080,25,43,966,3457
3081,58,68,773,3569
3082,58,69,1237,5227
3083,25,48,874,3406
3084,25,49,485,1630
3085,10,108,1610,6321
3086,10,109,1457,6012
3087,10,100,1261,4658
3088,10,101,342,1366
3089,10,102,1030,3904
3090,10,103,523,2245
3091,10,104,1987,8735
3092,10,105,1438,5233
3093,10,106,1887,7733
3094,10,107,2011,8332
3095,84,85,1936,7012
3096,84,87,1053,4269
3097,84,86,1546,6740
3098,3,143,2283,9948
3099,84,89,1031,4664
3100,84,88,587,2626
3101,8,144,1614,6766
3102,8,145,1371,5512
3103,115,145,1706,8168
3104,115,144,1954,9302
3105,115,141,1681,7256
3106,115,140,1619,6820
3107,115,143,1544,6371
3108,115,142,1796,7859
3109,110,128,1699,6982
3110,110,129,930,3731
3111,110,126,970,3298
3112,110,127,542,2243
3113,110,124,1891,8482
3114,110,125,1648,7071
3115,110,122,1513,6255
3116,110,123,1839,7902
3117,110,120,1699,7380
3118,110,121,1596,6939
3119,10,19,224,529
3120,10,18,947,3596
3121,10,17,737,2577
3122,10,16,772,3086
3123,10,15,741,3616
3124,10,14,587,1773
3125,10,13,933,3658
3126,10,12,836,3419
3127,10,11,684,2006
3128,59,83,803,3394
3129,59,82,1479,6259
3130,59,81,233,487
3131,59,80,1112,4740
3132,59,87,1604,7735
3133,59,86,1337,5913
3134,59,85,731,2571
3135,59,84,1027,4152
3136,59,89,1993,9054
3137,59,88,1398,6092
3138,42,98,907,4217
3139,42,99,568,1603
3140,46,145,1642,6987
3141,57,74,1266,4947
3142,57,75,915,3086
3143,57,76,1024,3610
3144,57,77,1929,7876
3145,57,70,1599,6462
3146,57,71,1561,5904
3147,57,72,1109,4704
3148,57,73,1731,6759
3149,57,78,1594,6820
3150,57,79,1396,5141
3151,46,144,1885,8241
3152,46,143,1786,6569
3153,46,142,2024,8729
3154,48,58,592,2522
3155,48,59,335,1241
3156,48,52,956,4095
3157,48,53,937,3993
3158,48,50,866,3412
3159,48,51,975,3833
3160,48,56,1209,4840
3161,48,57,896,3634
3162,48,54,323,1248
3163,48,55,1120,4401
3164,62,63,1464,5692
3165,23,79,1164,5458
3166,23,78,1008,4771
3167,23,77,1343,5827
3168,23,76,1332,5822
3169,23,75,1154,5325
3170,23,74,1433,6788
3171,23,73,1769,8562
3172,23,72,761,3552
3173,23,71,1329,6221
3174,23,70,1747,8423
3179,68,109,1724,6710
3180,68,108,1877,7019
3181,68,101,837,3235
3182,68,100,1528,5356
3183,68,103,837,2954
3184,68,102,1297,4602
3185,68,105,1704,5931
3186,68,104,1691,6227
3187,68,107,2133,8261
3188,68,106,2009,7663
3189,56,73,2350,8905
3190,56,72,1728,6850
3191,23,97,1563,7667
3192,127,142,1867,7871
3193,127,143,1712,6809
3194,127,140,1716,6864
3195,127,141,1752,7211
3196,127,144,1728,7383
3197,127,145,1485,6129
3198,23,91,937,4255
3199,56,76,1643,5756
3200,78,115,1062,4996
3201,78,114,1037,3977
3202,78,117,1306,5062
3203,78,116,1116,4760
3204,78,111,1071,3986
3205,56,75,1534,5232
3206,78,113,991,4199
3207,78,112,1287,5057
3208,56,74,1884,7093
3209,78,119,1522,6856
3210,78,118,1000,4535
3211,4,135,1445,6042
3212,4,134,2240,10082
3213,4,137,2214,10040
3214,4,136,1325,5277
3215,4,131,1482,6187
3216,4,130,2011,8873
3217,4,133,2081,9459
3218,4,132,1879,8120
3219,4,139,2363,10641
3220,4,138,1886,8412
3221,6,9,1118,5384
3222,6,8,1818,8860
3223,55,89,1261,4724
3224,55,88,1117,3585
3225,55,87,1047,5096
3226,55,86,656,3595
3227,55,85,999,3791
3228,55,84,953,3454
3229,55,83,764,3033
3230,55,82,798,3941
3231,55,81,574,2192
3232,55,80,730,2040
3233,7,58,870,3300
3234,7,59,506,1584
3235,7,56,1253,4950
3236,7,57,1174,4412
3237,7,54,600,2027
3238,7,55,1398,5180
3239,7,52,1234,4873
3240,7,53,1214,4771
3241,7,50,1143,4191
3242,7,51,1023,4249
3243,39,81,580,2005
3244,39,80,1129,3881
3245,39,83,447,1825
3246,39,82,1076,4702
3247,39,85,847,3082
3248,39,84,1352,5296
3249,39,87,1683,6923
3250,39,86,933,4356
3251,39,89,1659,6566
3252,39,88,1515,5427
3253,15,49,1836,8297
3254,15,48,2199,9483
3255,15,47,2128,9413
3256,15,46,1788,7763
3257,15,45,1258,5724
3258,15,44,2106,9442
3259,15,43,2228,9500
3260,15,42,1608,7549
3261,15,41,594,2413
3262,15,40,2204,10136
3263,32,88,1257,4685
3264,32,89,1549,6197
3265,32,80,871,3140
3266,32,81,891,3599
3267,32,82,669,2686
3268,32,83,1351,4779
3269,32,84,1194,5146
3270,32,85,1587,5537
3271,32,86,479,2226
3272,32,87,1160,4878
3273,89,99,1753,7229
3274,89,98,1311,6349
3275,9,11,683,2254
3276,89,91,709,3248
3277,89,90,926,4646
3278,89,93,2567,9888
3279,89,92,2977,12589
3280,89,95,667,3203
3281,89,94,1283,5743
3282,89,97,480,2062
3283,89,96,288,1403
3284,58,122,1524,5772
3285,58,123,1449,5589
3286,58,120,1874,7747
3287,58,121,1668,6694
3288,58,126,1716,6901
3289,58,127,1336,5815
3290,58,124,1579,6341
3291,58,125,1249,4703
3292,58,128,997,5277
3293,58,129,1178,5897
3294,9,17,712,3603
3295,46,134,1717,7593
3296,46,135,1015,3747
3297,46,136,881,3063
3298,46,137,1434,6115
3299,46,130,1194,4733
3300,46,131,1063,3893
3301,46,132,1361,5147
3302,46,133,1714,7212
3303,46,138,1492,5920
3304,46,139,1840,8152
3305,52,142,1958,8409
3306,52,143,1720,6249
3307,52,140,1807,7402
3308,52,141,1842,7749
3309,52,144,1818,7921
3310,52,145,1575,6667
3311,54,99,290,1111
3312,47,132,1467,6459
3313,113,129,1368,6534
3314,113,128,826,1610
3315,113,121,1764,7463
3316,113,120,1970,8516
3317,113,123,1545,6357
3318,113,122,1620,6540
3319,113,125,1345,5472
3320,113,124,1675,7110
3321,113,127,1525,6452
3322,113,126,1905,7538
3323,103,135,1011,3907
3324,103,134,1712,7753
3325,103,137,1429,6275
3326,103,136,876,3222
3327,103,131,1059,4053
3328,103,130,1189,4892
3329,103,133,1696,7364
3330,103,132,1356,5306
3331,35,58,419,1914
3332,35,59,171,751
3333,103,139,1836,8311
3334,103,138,1487,6079
3335,11,44,1434,5557
3336,72,108,2134,8321
3337,72,109,1980,8012
3338,72,104,2058,7964
3339,72,105,1961,7234
3340,72,106,1957,7417
3341,72,107,1840,7345
3342,72,100,1785,6659
3343,72,101,1148,5223
3344,72,102,1554,5904
3345,72,103,1111,5007
3346,63,79,1802,8236
3347,63,78,1646,7549
3348,63,73,2327,9848
3349,63,72,1400,6330
3350,63,71,1967,8999
3351,63,70,2195,9550
3352,63,77,1981,8605
3353,63,76,1682,6746
3354,63,75,1573,6221
3355,63,74,2291,9880
3356,71,125,2437,10376
3357,71,124,2767,12014
3358,71,127,1605,6841
3359,71,126,2155,9266
3360,71,121,2758,12310
3361,71,120,2862,12751
3362,71,123,2637,11261
3363,71,122,2676,11626
3364,71,129,680,2749
3365,71,128,779,3380
3366,46,141,1909,8069
3367,46,140,1873,7722
3368,33,123,1301,5251
3369,25,26,182,806
3370,25,27,488,2136
3371,33,122,1261,4658
3372,25,29,1533,6213
3373,18,124,1851,8387
3374,18,125,1608,6977
3375,33,127,764,2938
3376,33,126,1144,4024
3377,69,75,1217,3837
3378,51,89,1670,6550
3379,51,88,1526,5411
3380,33,125,1101,4365
3381,69,74,1411,5471
3382,51,83,391,1734
3383,51,82,988,4043
3384,51,81,714,2585
3385,51,80,1140,3866
3386,51,87,1695,6908
3387,51,86,846,3697
3388,51,85,627,2491
3389,51,84,1363,5280
3390,69,76,1397,5654
3391,69,71,1583,6212
3392,6,109,1665,6966
3393,33,129,834,3899
3394,69,70,1111,4227
3395,59,130,1666,7389
3396,27,92,1759,7603
3397,35,129,1598,7811
3398,35,128,1039,4412
3399,59,131,1452,6204
3400,35,125,1302,5537
3401,35,124,1632,7175
3402,35,127,1755,7729
3403,35,126,1885,8270
3404,35,121,1721,7528
3405,59,132,1786,7746
3406,35,123,1502,6422
3407,35,122,1577,6605
3408,59,133,2051,9476
3409,18,128,1196,4752
3410,59,134,2146,9709
3411,18,129,426,1501
3412,59,135,1544,6765
3413,14,124,1053,4478
3414,69,79,1455,5725
3415,59,137,1881,8305
3416,69,78,1659,6626
3417,37,83,2273,9594
3418,37,82,982,4266
3419,110,140,1895,8116
3420,110,141,1931,8463
3421,110,142,2046,9123
3422,110,143,1891,8061
3423,110,144,1907,8635
3424,110,145,1664,7381
3425,106,138,2486,11633
3426,106,139,2963,13862
3427,37,80,1483,6592
3428,106,130,2359,10984
3429,106,131,2037,8479
3430,106,132,2479,11341
3431,106,133,2636,11751
3432,106,134,2840,13304
3433,106,135,2237,10360
3434,106,136,1925,8498
3435,106,137,2574,11900
3436,82,118,2158,9968
3437,82,119,1008,4942
3438,95,109,2298,9568
3439,95,108,2451,9877
3440,82,112,1490,6674
3441,82,113,1584,6964
3442,82,110,915,4186
3443,82,111,1966,8366
3444,82,116,1336,6174
3445,82,117,1640,7289
3446,82,114,1931,8357
3447,82,115,2221,10429
3448,85,106,386,1625
3449,85,107,548,2297
3450,85,104,2,12
3451,85,105,659,2614
3452,85,102,531,2018
3453,85,103,1028,4009
3454,78,88,269,1064
3455,78,89,579,2360
3456,78,84,549,2566
3457,78,85,2341,9164
3458,68,125,1506,5859
3459,85,108,304,1283
3460,85,109,410,1764
3461,96,106,2508,9976
3462,96,107,2391,9904
3463,96,104,2609,10523
3464,96,105,2018,7292
3465,96,102,1610,5963
3466,96,103,1151,4315
3467,96,100,1841,6717
3468,96,101,1317,5423
3469,96,108,2190,8380
3470,96,109,2037,8071
3471,40,73,1671,7457
3472,72,73,961,3735
3473,72,75,378,1842
3474,72,74,715,3199
3475,72,77,883,3617
3476,72,76,487,2366
3477,72,79,617,2604
3478,72,78,548,2561
3479,35,68,1192,5483
3480,68,69,1171,4558
3481,47,144,1995,9070
3482,48,70,1926,9098
3483,17,107,2515,10412
3484,48,72,886,3966
3485,48,73,1701,7314
3486,48,74,1558,7202
3487,48,75,1280,5740
3488,48,76,1457,6236
3489,17,106,2390,9814
3490,48,78,1133,5185
3491,48,79,1289,5872
3492,40,72,857,4110
3493,17,105,2367,9592
3494,17,104,2490,10816
3495,17,103,1355,5878
3496,47,145,1747,7937
