ID,orig,dest,polyline
1650,15,40,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUQMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@Rq@Za@Vc@BaAGc@Ck@Sc@Um@e@y@o@i@k@wCmFWe@YW}@a@qBq@s@[iDuAY[_BsB{@aAQO\i@Vm@LeANIFM^{Cj@oEl@iCJYP_@TSj@k@xCyCl@c@DWOESIEG]s@k@_AMm@yCwG}AyDk@qAo@{A{@sBOQcAuAU[MEo@aAYg@yAgCI[Es@Bs@z@kFTuAVeA~@kD|@cDTq@NUb@i@|@eAJGh@Sl@Ub@IdAEtBI~B@|@A
1651,15,41,}wpaGfeeqLUzAfBp@zEpBnAj@tJlEhAwPzBq]?WHEHi@PcCD]vBZF?VQv@hCP^TAbGqAtBa@pBUVET_Ej@oJd@uHj@gJJiCFoA@WEIOe@C]F_B
1652,15,42,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUAw@DABn@C@Ei@?GB_@Hi@H[NWLQ^Y@F]TCCRYUFOeAQ_AfBo@Fj@JDPF`@C|Ak@pDwApIiDZMDCIs@CS
1653,15,43,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUAw@DABn@C@Ei@?GB_@Hi@H[NWLQ^Y@F]TCCRYUFOeAQ_AfBo@Fj@JDPF`@C|Ak@pDwApIiDv@[eBaNWwB?a@?oBXaMFkBB_CEqAUsGIuBIuC@iBDoBZuEH{@TcANkAAY@]ZoBV_BSGgB{@UOW[SSY_@Uc@q@cBuGyPIYQQ_@[[Sa@MuAUmCUEeA
1654,15,44,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUQMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@Rq@Za@Vc@BaAGc@Ck@Sc@Um@e@y@o@i@k@wCmFWe@YW}@a@qBq@s@[iDuAY[_BsB{@aAQO\i@Vm@LeANIFM^{Cj@oEl@iCJYP_@TSj@k@xCyCl@c@`@DRJfA}G`@aCnA{Hj@wC^y@f@q@`@c@vAkAbAo@hBk@nB_@VEE[SyASJQD
1655,15,45,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUJgDNcEF?DE@IF{@AVBH^BJABs@?ED??SnAPv@JtBZ~@Hz@iOFGHCH?HBFJLb@pAfHbBdJz@~Eh@xCLEnCeAZU^c@FNBDHMfAyBDIFD^u@`BgDP[FUNo@FKNSRM|@]b@SxAk@Ka@YgBmAgHaCz@
1656,15,46,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]DHP~@B?AEIi@JG^QAIYiBFCoAiHm@cDhBs@`FhYtDdT`@vBlAe@zCkAfBs@p@WvDwAnAa@dCgAtGiCpIeD
1657,15,47,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUQMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@Rq@Za@Vc@BaAGc@Ck@Sc@Um@e@y@o@i@k@wCmFWe@YW}@a@qBq@s@[iDuAY[_BsB{@aAQO\i@Vm@LeANIFM^{Cj@oEl@iCJYP_@TSj@k@xCyCl@c@`@DRJfA}G`@aCnA{Hj@wC^y@JQV[I_@y@mDNWb@u@fAyBQ[o@wAOYYj@MV
1658,15,48,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUAw@DABn@C@Ei@?GB_@Hi@H[NWLQ^Y@F]TCCRYUFOeAQ_AfBo@Fj@JDPF`@C|Ak@pDwApIiDv@[eBaNWwB?a@?oBXaMFkBB_CEqAUsGIuBIuC@iBDoBZuEH{@TcANkAAY@]ZoBV_BSGgB{@UOW[SSY_@Uc@q@cBqCkHa@^kEbEiDjDkBrB
1659,15,49,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUAw@DABn@C@Ei@?GB_@Hi@H[NWLQ^Y@F]TCCRYUFOeAQ_AfBo@Fj@JDPF`@C|Ak@pDwApIiDv@[eBaNWwB?a@?oBXaM@W~Bb@dBZNDEdEBr@BV
1660,15,50,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[EOFO@Yi@yCECE@[aB[oBLG`@QF?XtA@DHAESiBcKxD{AhFsBlFqB|CkAqAqH
1661,15,51,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[EOFO@Yi@yCECE@[aB[oBLG`@QF?XtA@DHAESiBcKxD{AhFsBlFqB|CkAbDuA|HwCxAo@hAa@^KxEjGd@n@zBpCfIrKpBnC~ArBDIVc@T[TGnCqClAmABMt@w@x@gA`FsGz@cAzAjCpAaBnA}Ab@p@bBjCdA~AhCzDdBbChDpE
1662,15,52,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]DHP~@B?AEIi@JG^QAIYiBFCoAiHm@cDhBs@bCiAxEkBxBy@jAg@xBnMjBbKlAxGTvA
1663,15,53,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]DHP~@B?AEIi@JG^QAIYiBFCoAiHm@cDhBs@`FhYdFvYBL
1664,15,54,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUAw@DABn@C@Ei@?GB_@Hi@H[NWLQ^Y@F]TCCRYUFOeAQ_AfBo@Fj@JDPF`@C|Ak@pDwApIiDv@[eBaNWwB?a@?oBXaMFkBB_CEqAIaBiACaAAq@Im@W{@m@_B}A_B~DcAdCXLFB
1665,15,55,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]DHP~@B?AEIi@JG^QAIYiBFCoAiHm@cDhBs@`FhYtDdT`@vBlAe@zCkAfBs@p@WvDwAnAa@p@WFNFFFZ
1666,15,56,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[EOFO@Yi@yCECE@[aB[oBLG`@QF?XtA@DHAESiBcKxD{AhFsBlFqB|CkAbDuA|HwCxAo@hAa@^KxEjGd@n@zBpCfIrKpBnC~ArBDIVc@T[TGnCqClAmABMt@w@x@gA`FsGz@cAzAjCnGzK`BrCzC~EjBrC`ClDtBpBtBjBh@f@tBhB|B`BbBtApB~AjDlCjBjA`@\VJt@?t@JD}@TuBNw@ZsDV{@Vk@BC
1667,15,57,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[EOFO@Yi@yCECE@[aB[oBLG`@QF?XtA@DHAESiBcKxD{AhFsBlFqB|CkAbDuA|HwCxAo@hAa@^KxEjGd@n@zBpCfIrKbLhOhDrE
1668,15,58,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUAw@DABn@C@Ei@?GB_@Hi@H[NWLQ^Y@F]TCCRYh@Q
1669,15,59,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUAw@DABn@C@Ei@?GB_@Hi@H[NWLQ^Y@F]TCCRYUFOeAQ_AfBo@Fj@JDPF`@C|Ak@pDwApIiDv@[eBaNWwB?a@?oBXaMFkBB_CEqAUsGIuBIuC@iBDoBZuEBa@Lf@\r@j@x@l@j@l@b@rAf@
1670,15,60,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUQMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@RWJAFADQPCFNd@D??IO[IWKk@Iw@C{@@u@@a@EAEh@BF^DM]E[?k@@O@MJSGYADENY|@G\?P
1671,15,61,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]DHP~@B?AEIi@JG^QAIYiBFCoAiHm@cDhBs@lAm@d@hC~DfUjAe@dFoBbI_Dy@mE
1672,15,62,}wpaGfeeqLUzAfBp@zEpBnAj@tJlEhAwPzBq]?WHEHi@PcCD]vBZF?VQv@hCP^TAbGqAtBa@pBUzAYjDs@rAc@pBcA|@a@PGf@Uv@e@\[t@y@n@o@|@q@d@[~C_BvBgAzA}@dCeBt@m@r@y@h@u@f@_Ad@_AzAcE~B}FxByEzByEz@kBR[l@a@~A]XINoBb@aFlA{On@oMXaG@aB@sIF_AP}B
1673,15,63,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUAw@DABn@C@Ei@?GB_@Hi@H[NWLQ^Y@F]TCCRYUFOeAQ_AfBo@Fj@JDPF`@C|Ak@pDwApIiDv@[eBaNWwB?a@?oBXaMFkBB_CEqAUsGE}@dAWbCUhDbAlIfCpCx@PBtEzAjBj@dBj@nBl@`EhAF[lAgJb@aDT_BHm@p@sLHSBYD[BMTa@hAy@Dq@HW]Bc@J_@Fq@@gCD^wC
1674,15,64,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUAw@DABn@C@Ei@?GB_@Hi@H[NWLQ^Y@F]TCCRYUFOeAQ_AfBo@Fj@JDPF`@C|Ak@pDwApIiDv@[eBaNWwB?a@?oBXaMFkBB_CEqAUsGIuBIuC@iBDoBZuEH{@TcANkAAY@]ZoBV_BSGgB{@UOW[SSY_@Uc@q@cBgAsC`AeA~CgDd@e@Z{@hCsI`@s@h@aA
1675,15,65,}wpaGfeeqLT{AaCcA[Ki@Qc@BQDKmBe@kH]sDIqAEuADiCRiC`@}CBg@CeAKcAGsCOkEQqCG{Ac@mLIgCGoABUCaBIsCYmFEKIqCWcHG}BB]Dg@Hc@@EGGGIAUEeA?M^?nAAn@At@G|I{@p@ChEY~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKFqABQBKP?FDDAHu@@a@IoADyANk@Jo@HiA?e@CgA?UV{APsC?w@p@uUx@wVP{IBoBJoAFuDCs@a@oB_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CEcAEaAM_B?e@UoDUiCWwAO]y@_EIK]_@AM?g@Co@AKD]Gs@qBmLi@uCISU[a@mAe@kAMg@mBqKqBeLWaAYs@w@{ARmA@_@Ce@GUAw@DABn@C@Ei@?GB_@Hi@H[NWLQ^Y@F]TCCRYUFOeAQ_AfBo@Fj@JDPF`@C|Ak@pDwApIiDv@[eBaNWwB?a@?oBXaMFkBB_CEqAUsGIuBIuC@iBDoBZuEH{@TcANkAAY@]ZoBV_BSGgB{@UOEEBMH_@JYLUh@yARQ^cA|@yBr@qBj@uAjBmFlBsFb@kAx@cChAaDj@cBvCkIzD}I
1676,15,66,}wpaGfeeqLUzAfBp@zEpBnAj@tJlEhAwPzBq]?WHEHi@PcCD]vBZF?VQv@hCP^TAbGqAtBa@pBUzAYjDs@rAc@pBcA|@a@PGjDhJdCxGd@[FE
